,np,bacteria,bac_type,np_synthesis,method,shape,reference,kingdom,phylum,class,order,family,genus,gram,isolated_from,source,concentration,mol_weight (g/mol),np_size_avg (nm),time_set,"min_Incub_period, h","growth_temp, C",Valance_electron,labuteASA,tpsa,CrippenMR,chi0v
739,Ag,Salmonella typhimurium,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,meat,0,1,107.87,35,24,6,37,11,23.00188061,0,0,1.78376517
740,Ag,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,1.079181246,107.87,35,24,24,37,11,23.00188061,0,0,1.78376517
741,Ag,Bacillus subtilis,non-pathogenic,chemical_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,1.041392685,107.87,35,24,0.16,30,11,23.00188061,0,0,1.78376517
758,Ag,Staphylococcus aureus,pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.653212514,107.87,44.45,24,24,37,11,23.00188061,0,0,1.78376517
759,Ag,Acinetobacter baumannii,pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,n,urine,0,0.755874856,107.87,44.45,24,24,37,11,23.00188061,0,0,1.78376517
760,Ag,Pseudomonas aeruginosa,opportunistic pathogen,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,0.491361694,107.87,44.45,24,24,37,11,23.00188061,0,0,1.78376517
761,Ag,Klebsiella pneumoniae,opportunistic pathogen,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,respiratory tract,0,0.447158031,107.87,44.45,24,24,30,11,23.00188061,0,0,1.78376517
762,Ag,Bacillus cereus,pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,food,0,1.397940009,107.87,45.26,24,4,30,11,23.00188061,0,0,1.78376517
763,Ag,Escherichia coli,pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.698970004,107.87,45.26,24,48,37,11,23.00188061,0,0,1.78376517
764,Ag,Listeria monocytogenes,pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Listeriaceae,Listeria,p,food,0,1.397940009,107.87,45.26,24,24,37,11,23.00188061,0,0,1.78376517
765,Ag,Staphylococcus aureus,pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,1.096910013,107.87,45.26,24,24,37,11,23.00188061,0,0,1.78376517
766,Ag,Salmonella typhimurium,pathogenic,green_synthesis,MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,meat,0,1.698970004,107.87,45.26,24,6,37,11,23.00188061,0,0,1.78376517
767,Ag,Bacillus cereus,pathogenic,green_synthesis,MBC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,food,0,1.698970004,107.87,45.26,24,4,30,11,23.00188061,0,0,1.78376517
768,Ag,Escherichia coli,pathogenic,green_synthesis,MBC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2,107.87,45.26,24,48,37,11,23.00188061,0,0,1.78376517
769,Ag,Listeria monocytogenes,pathogenic,green_synthesis,MBC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Listeriaceae,Listeria,p,food,0,1.698970004,107.87,45.26,24,24,37,11,23.00188061,0,0,1.78376517
770,Ag,Staphylococcus aureus,pathogenic,green_synthesis,MBC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,1.397940009,107.87,45.26,24,24,37,11,23.00188061,0,0,1.78376517
771,Ag,Salmonella typhimurium,pathogenic,green_synthesis,MBC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,meat,0,2,107.87,45.26,24,6,37,11,23.00188061,0,0,1.78376517
772,Ag,Pseudomonas aeruginosa,opportunistic pathogen,electrochemical synthesis,MIC,quasi-spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,0.025305865,107.87,55.6,24,24,37,11,23.00188061,0,0,1.78376517
774,Ag,Pseudomonas aeruginosa,opportunistic pathogen,electrochemical synthesis,MIC,quasi-spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,0.62838893,107.87,55.6,24,24,37,11,23.00188061,0,0,1.78376517
775,Ag,Staphylococcus aureus,pathogenic,electrochemical synthesis,MIC,quasi-spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.929418926,107.87,55.6,24,24,37,11,23.00188061,0,0,1.78376517
778,Ag,Pseudomonas aeruginosa,opportunistic pathogen,electrochemical synthesis,MBC,quasi-spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,0,107.87,55.6,24,24,37,11,23.00188061,0,0,1.78376517
779,Ag,Pseudomonas aeruginosa,opportunistic pathogen,electrochemical synthesis,MBC,quasi-spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,0.602059991,107.87,55.6,24,24,37,11,23.00188061,0,0,1.78376517
780,Ag,Pseudomonas aeruginosa,opportunistic pathogen,electrochemical synthesis,MBC,quasi-spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,0.301029996,107.87,55.6,24,24,37,11,23.00188061,0,0,1.78376517
781,Ag,Staphylococcus epidermidis,opportunistic pathogen,chemical_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,nose,0,0.602059991,107.87,60,24,24,37,11,23.00188061,0,0,1.78376517
782,Ag,Staphylococcus epidermidis,opportunistic pathogen,chemical_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,nose,0,0,107.87,60,24,24,37,11,23.00188061,0,0,1.78376517
783,Ag,Pseudomonas aeruginosa,opportunistic pathogen,purchased from sigma aldrich ( citrate capped agnps),MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,0.397940009,107.87,60,24,24,37,11,23.00188061,0,0,1.78376517
784,Ag,Staphylococcus epidermidis,opportunistic pathogen,chemical_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,nose,0,0.477121255,107.87,100,24,24,37,11,23.00188061,0,0,1.78376517
785,Ag,Staphylococcus epidermidis,opportunistic pathogen,chemical_synthesis,MIC,spherical,none,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,nose,0,0,107.87,100,24,24,37,11,23.00188061,0,0,1.78376517
786,Ag,Pseudomonas aeruginosa,opportunistic pathogen,purchased from sigma aldrich ( citrate capped agnps),MIC,spherical,none,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,0.875061263,107.87,100,24,24,37,11,23.00188061,0,0,1.78376517
